date;animal quantity;grass quantity;average animal energy;average animal life span;average children quantity;
790;23;28;43.7;159.24;2.26;
791;23;28;43.57;159.24;2.26;
792;23;25;44.74;159.24;2.26;
793;23;26;44.17;159.24;2.26;
794;23;26;44.04;159.24;2.26;
795;23;27;43.48;159.24;2.26;
796;23;27;43.35;159.24;2.26;
797;23;23;44.96;159.24;2.26;
798;23;23;44.83;159.24;2.26;
799;24;23;42.88;159.24;2.25;
800;24;21;43.54;159.24;2.25;
801;24;22;42.96;159.24;2.25;
802;24;23;42.38;159.24;2.25;
803;24;23;42.21;159.24;2.25;
804;24;23;42.04;159.24;2.25;
805;24;22;42.29;159.24;2.25;
806;24;23;41.71;159.24;2.25;
807;24;22;41.96;159.24;2.25;
808;24;20;42.63;159.24;2.25;
809;24;20;42.46;159.24;2.25;
810;25;19;41.04;159.24;2.24;
811;25;19;40.84;159.24;2.24;
812;25;19;40.64;159.24;2.24;
813;25;18;40.84;159.24;2.24;
814;25;17;41.04;159.24;2.24;
815;25;18;40.44;159.24;2.24;
816;24;16;42.79;157.59;2.33;
817;24;16;42.63;157.59;2.33;
818;24;16;42.46;157.59;2.33;
819;24;14;43.13;157.59;2.33;
820;24;15;42.54;157.59;2.33;
821;24;16;41.96;157.59;2.33;
822;24;16;41.79;157.59;2.33;
823;24;16;41.63;157.59;2.33;
824;24;17;41.04;157.59;2.33;
825;24;14;42.13;157.59;2.33;
826;24;15;41.54;157.59;2.33;
827;24;13;42.21;157.59;2.33;
828;25;13;40.36;157.59;2.32;
829;26;12;39.0;157.59;2.31;
830;26;13;38.38;157.59;2.31;
831;26;15;37.38;157.59;2.31;
832;26;14;37.54;157.59;2.31;
833;26;15;36.92;157.59;2.31;
834;26;15;36.69;157.59;2.31;
835;26;14;36.85;157.59;2.31;
836;24;14;39.75;158.79;2.29;
837;24;15;39.17;158.79;2.29;
838;23;16;40.3;159.59;2.39;
839;23;17;39.74;159.59;2.39;
840;23;17;39.61;159.59;2.39;
841;23;17;39.48;159.59;2.39;
842;23;19;38.48;159.59;2.39;
843;23;20;37.91;159.59;2.39;
844;23;21;37.35;159.59;2.39;
845;23;23;36.35;159.59;2.39;
846;23;24;35.78;159.59;2.39;
847;22;24;37.32;158.52;2.5;
848;22;25;36.77;158.52;2.5;
849;22;25;36.68;158.52;2.5;
850;22;25;36.59;158.52;2.5;
851;23;23;35.83;158.52;2.48;
852;24;22;34.71;160.05;2.38;
853;24;20;35.38;160.05;2.38;
854;24;20;35.21;160.05;2.38;
855;23;22;35.74;159.39;2.48;
856;23;24;34.74;159.39;2.48;
857;23;25;34.17;159.39;2.48;
858;23;24;34.48;159.39;2.48;
859;23;24;34.35;159.39;2.48;
860;24;23;33.21;159.39;2.46;
861;24;25;32.21;159.39;2.46;
862;24;24;32.46;159.39;2.46;
863;24;20;33.96;159.39;2.46;
864;24;21;33.38;159.39;2.46;
865;24;22;32.79;159.39;2.46;
866;24;22;32.63;159.39;2.46;
867;24;23;32.04;159.39;2.46;
868;23;22;33.74;161.44;2.39;
869;23;24;32.74;161.44;2.39;
870;23;24;32.61;161.44;2.39;
871;23;23;32.91;161.44;2.39;
872;24;23;31.42;161.44;2.38;
873;24;23;31.25;161.44;2.38;
874;24;22;31.5;161.44;2.38;
875;24;24;30.5;161.44;2.38;
876;24;24;30.33;161.44;2.38;
877;24;23;30.58;161.44;2.38;
878;24;24;30.0;161.44;2.38;
879;24;25;29.42;161.44;2.38;
880;22;24;32.45;160.29;2.59;
881;22;25;31.91;160.29;2.59;
882;22;25;31.82;160.29;2.59;
883;22;24;32.18;160.29;2.59;
884;22;25;31.64;160.29;2.59;
885;22;26;31.09;160.29;2.59;
886;22;26;31.0;160.29;2.59;
887;21;25;32.9;162.55;2.57;
888;21;23;33.81;162.55;2.57;
889;21;22;34.24;162.55;2.57;
890;21;24;33.24;162.55;2.57;
891;21;25;32.71;162.55;2.57;
892;21;23;33.62;162.55;2.57;
893;21;25;32.62;162.55;2.57;
894;22;24;31.55;162.55;2.55;
895;22;24;31.45;162.55;2.55;
896;22;25;30.91;162.55;2.55;
897;22;26;30.36;162.55;2.55;
898;22;25;30.73;162.55;2.55;
899;22;25;30.64;162.55;2.55;
900;22;24;31.0;162.55;2.55;
901;21;24;32.43;164.27;2.52;
902;21;26;31.43;164.27;2.52;
903;21;26;31.38;164.27;2.52;
904;21;25;31.81;164.27;2.52;
905;21;27;30.81;164.27;2.52;
906;21;26;31.24;164.27;2.52;
907;21;27;30.71;164.27;2.52;
908;21;25;31.62;164.27;2.52;
909;21;27;30.62;164.27;2.52;
910;20;27;32.15;169.42;2.2;
911;20;26;32.65;169.42;2.2;
912;20;28;31.65;169.42;2.2;
913;20;29;31.15;169.42;2.2;
914;20;30;30.65;169.42;2.2;
915;20;29;31.15;169.42;2.2;
916;20;28;31.65;169.42;2.2;
917;20;26;32.65;169.42;2.2;
918;19;25;34.95;170.02;2.16;
919;19;26;34.47;170.02;2.16;
920;19;28;33.47;170.02;2.16;
921;19;27;34.05;170.02;2.16;
922;19;27;34.11;170.02;2.16;
923;19;28;33.63;170.02;2.16;
924;19;29;33.16;170.02;2.16;
925;18;30;34.56;168.87;2.28;
926;18;32;33.56;168.87;2.28;
927;18;32;33.67;168.87;2.28;
928;18;32;33.78;168.87;2.28;
929;18;33;33.33;168.87;2.28;
930;18;34;32.89;168.87;2.28;
931;18;32;34.11;168.87;2.28;
932;18;33;33.67;168.87;2.28;
933;18;34;33.22;168.87;2.28;
934;18;34;33.33;168.87;2.28;
935;18;36;32.33;168.87;2.28;
936;19;36;30.79;168.87;2.26;
937;19;38;29.79;168.87;2.26;
938;19;35;31.42;168.87;2.26;
939;19;36;30.95;168.87;2.26;
940;18;37;32.22;167.77;2.39;
941;18;37;32.33;167.77;2.39;
942;18;38;31.89;167.77;2.39;
943;18;38;32.0;167.77;2.39;
944;18;38;32.11;167.77;2.39;
945;18;38;32.22;167.77;2.39;
946;18;39;31.78;167.77;2.39;
947;18;40;31.33;167.77;2.39;
948;18;42;30.33;167.77;2.39;
949;18;40;31.56;167.77;2.39;
950;17;41;33.0;171.37;2.41;
951;17;39;34.35;171.37;2.41;
952;17;40;33.94;171.37;2.41;
953;17;40;34.12;171.37;2.41;
954;17;40;34.29;171.37;2.41;
955;16;40;36.69;171.21;2.38;
956;16;38;38.19;171.21;2.38;
957;16;40;37.19;171.21;2.38;
958;16;42;36.19;171.21;2.38;
959;16;43;35.81;171.21;2.38;
960;16;43;36.06;171.21;2.38;
961;16;44;35.69;171.21;2.38;
962;16;43;36.56;171.21;2.38;
963;16;44;36.19;171.21;2.38;
964;16;45;35.81;171.21;2.38;
965;16;46;35.44;171.21;2.38;
966;16;45;36.31;171.21;2.38;
967;17;44;35.0;171.21;2.35;
968;17;42;36.35;171.21;2.35;
969;17;42;36.53;171.21;2.35;
970;18;41;35.22;171.21;2.33;
971;18;38;37.0;171.21;2.33;
972;18;39;36.56;171.21;2.33;
973;18;37;37.78;171.21;2.33;
974;18;36;38.44;171.21;2.33;
975;18;36;38.56;171.21;2.33;
976;18;37;38.11;171.21;2.33;
977;18;35;39.33;171.21;2.33;
978;18;35;39.44;171.21;2.33;
979;18;36;39.0;171.21;2.33;
980;18;35;39.67;171.21;2.33;
981;18;33;40.89;171.21;2.33;
982;18;34;40.44;171.21;2.33;
983;18;33;41.11;171.21;2.33;
984;18;33;41.22;171.21;2.33;
985;18;32;41.89;171.21;2.33;
986;18;31;42.56;171.21;2.33;
987;18;31;42.67;171.21;2.33;
988;18;27;45.0;171.21;2.33;
989;18;27;45.11;171.21;2.33;
990;18;28;44.67;171.21;2.33;
991;18;28;44.78;171.21;2.33;
992;18;27;45.44;171.21;2.33;
993;18;27;45.56;171.21;2.33;
994;18;29;44.56;171.21;2.33;
995;18;28;45.22;171.21;2.33;
996;18;28;45.33;171.21;2.33;
997;19;28;43.05;171.21;2.32;
998;19;26;44.16;171.21;2.32;
999;19;25;44.74;171.21;2.32;
1000;19;26;44.26;171.21;2.32;
1001;19;27;43.79;171.21;2.32;
1002;19;27;43.84;171.21;2.32;
1003;19;27;43.89;171.21;2.32;
1004;19;27;43.95;171.21;2.32;
1005;19;28;43.47;171.21;2.32;
1006;19;29;43.0;171.21;2.32;
1007;19;30;42.53;171.21;2.32;
1008;19;30;42.58;171.21;2.32;
1009;19;30;42.63;171.21;2.32;
1010;20;28;41.55;171.21;2.3;
1011;20;27;42.05;171.21;2.3;
1012;20;26;42.55;171.21;2.3;
1013;20;25;43.15;169.89;2.4;
1014;20;26;42.65;169.89;2.4;
1015;20;28;41.65;169.89;2.4;
1016;20;27;42.15;169.89;2.4;
1017;20;27;42.15;169.89;2.4;
1018;20;28;41.65;169.89;2.4;
1019;20;29;41.15;169.89;2.4;
1020;20;26;42.65;169.89;2.4;
1021;21;26;40.62;169.89;2.38;
1022;20;24;43.65;175.71;2.05;
1023;20;26;42.65;175.71;2.05;
1024;20;26;42.65;175.71;2.05;
1025;20;27;42.15;175.71;2.05;
1026;21;27;40.19;175.71;2.05;
1027;21;27;40.14;175.71;2.05;
1028;21;25;41.05;175.71;2.05;
1029;21;23;41.95;175.71;2.05;
1030;21;24;41.43;175.71;2.05;
1031;21;26;40.43;175.71;2.05;
1032;21;23;41.81;175.71;2.05;
1033;21;22;42.24;175.71;2.05;
1034;21;23;41.71;175.71;2.05;
1035;21;24;41.19;175.71;2.05;
1036;21;19;43.52;175.71;2.05;
1037;21;20;43.0;175.71;2.05;
1038;21;19;43.43;175.71;2.05;
1039;21;21;42.43;175.71;2.05;
1040;21;20;42.86;175.71;2.05;
1041;22;21;40.41;175.71;2.05;
1042;22;23;39.41;175.71;2.05;
1043;22;23;39.32;175.71;2.05;
1044;23;22;38.0;175.71;2.04;
1045;23;22;37.87;175.71;2.04;
1046;23;21;38.17;175.71;2.04;
1047;23;23;37.17;175.71;2.04;
1048;23;25;36.17;175.71;2.04;
1049;23;26;35.61;175.71;2.04;
1050;23;26;35.48;175.71;2.04;
1051;23;26;35.35;175.71;2.04;
1052;23;25;35.65;175.71;2.04;
1053;23;24;35.96;175.71;2.04;
1054;23;23;36.26;175.71;2.04;
1055;23;24;35.7;175.71;2.04;
1056;23;23;36.0;175.71;2.04;
1057;22;21;38.45;174.52;2.14;
1058;22;22;37.91;174.52;2.14;
1059;23;23;35.74;174.52;2.13;
1060;23;22;36.04;174.52;2.13;
1061;23;23;35.48;174.52;2.13;
1062;24;22;34.29;174.52;2.13;
1063;24;20;34.96;174.52;2.13;
1064;23;21;35.91;175.86;2.04;
1065;23;21;35.78;175.86;2.04;
1066;23;22;35.22;175.86;2.04;
1067;23;21;35.52;175.86;2.04;
1068;23;19;36.26;175.86;2.04;
1069;23;18;36.57;175.86;2.04;
1070;23;17;36.87;175.86;2.04;
1071;23;18;36.3;175.86;2.04;
1072;23;18;36.17;175.86;2.04;
1073;23;19;35.61;175.86;2.04;
1074;23;20;35.04;175.86;2.04;
1075;23;21;34.48;175.86;2.04;
1076;23;21;34.35;175.86;2.04;
1077;23;21;34.22;175.86;2.04;
1078;22;20;36.14;175.94;2.14;
1079;22;19;36.5;175.94;2.14;
1080;22;18;36.86;175.94;2.14;
1081;22;17;37.23;175.94;2.14;
1082;22;16;37.59;175.94;2.14;
1083;22;16;37.5;175.94;2.14;
1084;22;17;36.95;175.94;2.14;
1085;22;17;36.86;175.94;2.14;
1086;22;17;36.77;175.94;2.14;
1087;22;19;35.77;175.94;2.14;
1088;22;18;36.14;175.94;2.14;
1089;22;19;35.59;175.94;2.14;
1090;22;20;35.05;175.94;2.14;
1091;22;19;35.41;175.94;2.14;
1092;22;21;34.41;175.94;2.14;
1093;22;21;34.32;175.94;2.14;
1094;22;21;34.23;175.94;2.14;
1095;22;20;34.59;175.94;2.14;
1096;22;20;34.5;175.94;2.14;
1097;22;20;34.41;175.94;2.14;
1098;22;21;33.86;175.94;2.14;
1099;22;21;33.77;175.94;2.14;
1100;22;19;34.59;175.94;2.14;
1101;22;19;34.5;175.94;2.14;
1102;22;19;34.41;175.94;2.14;
1103;22;20;33.86;175.94;2.14;
1104;22;21;33.32;175.94;2.14;
1105;22;22;32.77;175.94;2.14;
1106;22;23;32.23;175.94;2.14;
1107;21;23;33.71;174.66;2.24;
1108;21;23;33.67;174.66;2.24;
1109;21;25;32.67;174.66;2.24;
1110;21;25;32.62;174.66;2.24;
1111;21;25;32.57;174.66;2.24;
1112;21;26;32.05;174.66;2.24;
1113;21;28;31.05;174.66;2.24;
1114;21;28;31.0;174.66;2.24;
1115;21;28;30.95;174.66;2.24;
1116;21;28;30.9;174.66;2.24;
1117;21;30;29.9;174.66;2.24;
1118;21;26;31.76;174.66;2.24;
1119;21;26;31.71;174.66;2.24;
1120;21;27;31.19;174.66;2.24;
1121;21;25;32.1;174.66;2.24;
1122;21;26;31.57;174.66;2.24;
1123;21;26;31.52;174.66;2.24;
1124;21;27;31.0;174.66;2.24;
1125;20;28;32.05;175.86;2.35;
1126;19;28;33.79;183.18;1.95;
1127;19;29;33.32;183.18;1.95;
1128;19;29;33.37;183.18;1.95;
1129;19;28;33.95;183.18;1.95;
1130;19;29;33.47;183.18;1.95;
1131;18;28;36.0;184.12;1.78;
1132;18;26;37.22;184.12;1.78;
1133;18;26;37.33;184.12;1.78;
1134;18;26;37.44;184.12;1.78;
1135;18;25;38.11;184.12;1.78;
1136;18;26;37.67;184.12;1.78;
1137;18;27;37.22;184.12;1.78;
1138;18;27;37.33;184.12;1.78;
1139;18;29;36.33;184.12;1.78;
1140;18;29;36.44;184.12;1.78;
1141;18;30;36.0;184.12;1.78;
1142;18;29;36.67;184.12;1.78;
1143;18;30;36.22;184.12;1.78;
1144;18;29;36.89;184.12;1.78;
1145;18;28;37.56;184.12;1.78;
1146;18;28;37.67;184.12;1.78;
1147;17;29;39.47;188.66;1.47;
1148;17;30;39.06;188.66;1.47;
1149;17;30;39.24;188.66;1.47;
1150;17;31;38.82;188.66;1.47;
1151;17;33;37.82;188.66;1.47;
1152;17;35;36.82;188.66;1.47;
1153;17;35;37.0;188.66;1.47;
1154;17;37;36.0;188.66;1.47;
1155;17;35;37.35;188.66;1.47;
1156;17;34;38.12;188.66;1.47;
1157;17;31;40.06;188.66;1.47;
1158;17;32;39.65;188.66;1.47;
1159;17;29;41.59;188.66;1.47;
1160;17;29;41.76;188.66;1.47;
1161;17;30;41.35;188.66;1.47;
1162;17;28;42.71;188.66;1.47;
1163;18;27;41.11;188.66;1.5;
1164;18;27;41.22;188.66;1.5;
1165;18;26;41.89;188.66;1.5;
1166;18;27;41.44;188.66;1.5;
1167;18;26;42.11;188.66;1.5;
1168;18;27;41.67;188.66;1.5;
1169;18;27;41.78;188.66;1.5;
1170;19;26;40.21;188.66;1.53;
1171;19;28;39.21;188.66;1.53;
1172;19;26;40.32;188.66;1.53;
1173;19;26;40.37;188.66;1.53;
1174;19;28;39.37;188.66;1.53;
1175;19;26;40.47;188.66;1.53;
1176;19;27;40.0;188.66;1.53;
1177;19;25;41.11;188.66;1.53;
1178;20;27;38.15;188.66;1.55;
1179;20;26;38.65;188.66;1.55;
1180;20;24;39.65;188.66;1.55;
1181;20;24;39.65;188.66;1.55;
1182;20;24;39.65;188.66;1.55;
1183;20;24;39.65;188.66;1.55;
1184;20;25;39.15;188.66;1.55;
1185;20;26;38.65;188.66;1.55;
1186;20;26;38.65;188.66;1.55;
1187;19;25;41.26;190.05;1.53;
1188;19;24;41.84;190.05;1.53;
1189;18;25;43.72;189.95;1.61;
1190;18;26;43.28;189.95;1.61;
1191;19;27;40.58;189.95;1.63;
1192;20;25;39.65;189.95;1.65;
1193;20;24;40.15;189.95;1.65;
1194;20;24;40.15;189.95;1.65;
1195;20;25;39.65;189.95;1.65;
1196;20;25;39.65;189.95;1.65;
1197;20;22;41.15;189.95;1.65;
1198;20;23;40.65;189.95;1.65;
1199;20;22;41.15;189.95;1.65;
1200;20;23;40.65;189.95;1.65;
1201;20;21;41.65;189.95;1.65;
1202;20;21;41.65;189.95;1.65;
1203;20;21;41.65;189.95;1.65;
1204;20;19;42.65;189.95;1.65;
1205;20;20;42.15;189.95;1.65;
1206;20;18;43.15;189.95;1.65;
1207;20;19;42.65;189.95;1.65;
1208;20;20;42.15;189.95;1.65;
1209;20;21;41.65;189.95;1.65;
1210;20;22;41.15;189.95;1.65;
1211;20;23;40.65;189.95;1.65;
1212;20;25;39.65;189.95;1.65;
1213;20;27;38.65;189.95;1.65;
1214;19;26;41.26;190.05;1.68;
1215;19;27;40.79;190.05;1.68;
1216;19;27;40.84;190.05;1.68;
1217;19;28;40.37;190.05;1.68;
1218;19;30;39.37;190.05;1.68;
1219;19;28;40.47;190.05;1.68;
1220;19;27;41.05;190.05;1.68;
1221;19;26;41.63;190.05;1.68;
1222;19;27;41.16;190.05;1.68;
1223;19;24;42.79;190.05;1.68;
1224;19;23;43.37;190.05;1.68;
1225;19;24;42.89;190.05;1.68;
1226;19;25;42.42;190.05;1.68;
1227;19;26;41.95;190.05;1.68;
1228;19;24;43.05;190.05;1.68;
1229;19;23;43.63;190.05;1.68;
1230;19;20;45.26;190.05;1.68;
1231;18;20;47.89;194.99;1.67;
1232;18;21;47.44;194.99;1.67;
1233;18;22;47.0;194.99;1.67;
1234;18;20;48.22;194.99;1.67;
1235;18;18;49.44;194.99;1.67;
1236;18;19;49.0;194.99;1.67;
1237;18;19;49.11;194.99;1.67;
1238;18;20;48.67;194.99;1.67;
1239;17;20;51.71;195.16;1.71;
1240;18;20;49.0;195.16;1.72;
1241;18;21;48.56;195.16;1.72;
1242;18;23;47.67;195.02;1.83;
1243;18;21;48.89;195.02;1.83;
1244;18;23;47.89;195.02;1.83;
1245;18;23;48.0;195.02;1.83;
1246;18;25;47.0;195.02;1.83;
1247;17;26;49.35;195.12;1.88;
1248;17;26;49.53;195.12;1.88;
1249;17;27;49.12;195.12;1.88;
1250;17;25;50.47;195.12;1.88;
1251;17;26;50.06;195.12;1.88;
1252;17;24;51.41;195.12;1.88;
1253;17;25;51.0;195.12;1.88;
1254;18;27;47.28;195.12;1.89;
1255;18;27;47.39;195.12;1.89;
1256;18;26;48.06;195.12;1.89;
1257;18;27;47.61;195.12;1.89;
1258;18;25;48.83;195.12;1.89;
1259;18;27;47.83;195.12;1.89;
1260;18;29;46.83;195.12;1.89;
1261;18;26;48.61;195.12;1.89;
1262;18;25;49.28;195.12;1.89;
1263;18;24;49.94;195.12;1.89;
1264;18;25;49.5;195.12;1.89;
1265;18;23;50.72;195.12;1.89;
1266;17;23;53.88;197.45;2.0;
1267;17;25;52.88;197.45;2.0;
1268;17;25;53.06;197.45;2.0;
1269;17;26;52.65;197.45;2.0;
1270;17;26;52.82;197.45;2.0;
1271;18;26;50.06;197.45;2.0;
1272;18;26;50.17;197.45;2.0;
1273;18;27;49.72;197.45;2.0;
1274;19;27;47.26;197.45;2.0;
1275;20;27;44.95;197.45;2.0;
1276;20;28;44.45;197.45;2.0;
1277;20;28;44.45;197.45;2.0;
1278;20;28;44.45;197.45;2.0;
1279;20;27;44.95;197.45;2.0;
1280;20;28;44.45;197.45;2.0;
1281;20;28;44.45;197.45;2.0;
1282;20;28;44.45;197.45;2.0;
1283;21;25;43.76;197.45;2.0;
1284;21;24;44.19;197.45;2.0;
1285;21;23;44.62;197.45;2.0;
1286;21;22;45.05;197.45;2.0;
1287;21;22;45.0;197.45;2.0;
1288;21;22;44.95;197.45;2.0;
1289;21;20;45.86;197.45;2.0;
1290;21;21;45.33;197.45;2.0;
1291;21;23;44.33;197.45;2.0;
1292;20;25;45.55;196.84;2.05;
1293;20;25;45.55;196.84;2.05;
1294;20;24;46.05;196.84;2.05;
1295;20;21;47.55;196.84;2.05;
1296;20;20;48.05;196.84;2.05;
1297;20;22;47.05;196.84;2.05;
1298;20;21;47.55;196.84;2.05;
1299;20;21;47.55;196.84;2.05;
1300;20;22;47.05;196.84;2.05;
1301;20;23;46.55;196.84;2.05;
1302;21;23;44.33;196.84;2.05;
1303;22;24;41.82;196.84;2.05;
1304;22;25;41.27;196.84;2.05;
1305;22;24;41.64;196.84;2.05;
1306;22;25;41.09;196.84;2.05;
1307;22;25;41.0;196.84;2.05;
1308;21;26;42.43;195.59;2.14;
1309;21;26;42.38;195.59;2.14;
1310;21;26;42.33;195.59;2.14;
1311;21;28;41.33;195.59;2.14;
1312;21;26;42.24;195.59;2.14;
1313;21;28;41.24;195.59;2.14;
1314;21;27;41.67;195.59;2.14;
1315;21;25;42.57;195.59;2.14;
1316;21;25;42.52;195.59;2.14;
1317;21;26;42.0;195.59;2.14;
1318;21;27;41.48;195.59;2.14;
1319;21;28;40.95;195.59;2.14;
1320;21;27;41.38;195.59;2.14;
1321;21;26;41.81;195.59;2.14;
1322;21;24;42.71;195.59;2.14;
1323;21;26;41.71;195.59;2.14;
1324;21;23;43.1;195.59;2.14;
1325;21;24;42.57;195.59;2.14;
1326;21;25;42.05;195.59;2.14;
1327;21;24;42.48;195.59;2.14;
1328;21;26;41.48;195.59;2.14;
1329;21;25;41.9;195.59;2.14;
1330;21;25;41.86;195.59;2.14;
1331;21;25;41.81;195.59;2.14;
1332;21;23;42.71;195.59;2.14;
1333;21;23;42.67;195.59;2.14;
1334;21;24;42.14;195.59;2.14;
1335;21;25;41.62;195.59;2.14;
1336;21;26;41.1;195.59;2.14;
1337;21;28;40.1;195.59;2.14;
1338;21;27;40.52;195.59;2.14;
1339;21;25;41.43;195.59;2.14;
1340;21;25;41.38;195.59;2.14;
1341;20;25;43.45;194.39;2.25;
1342;20;24;43.95;194.39;2.25;
1343;20;21;45.45;194.39;2.25;
1344;20;20;45.95;194.39;2.25;
1345;20;20;45.95;194.39;2.25;
1346;21;19;44.29;194.39;2.24;
1347;21;20;43.76;194.39;2.24;
1348;21;18;44.67;194.39;2.24;
1349;21;20;43.67;194.39;2.24;
1350;22;20;41.64;194.39;2.23;
1351;22;19;42.0;194.39;2.23;
1352;22;21;41.0;194.39;2.23;
1353;21;22;42.43;198.82;1.86;
1354;21;24;41.43;198.82;1.86;
1355;21;26;40.43;198.82;1.86;
1356;21;24;41.33;198.82;1.86;
1357;21;23;41.76;198.82;1.86;
1358;20;24;43.35;198.73;1.9;
1359;20;26;42.35;198.73;1.9;
1360;20;25;42.85;198.73;1.9;
1361;20;25;42.85;198.73;1.9;
1362;21;27;39.9;198.73;1.9;
1363;21;28;39.38;198.73;1.9;
1364;21;27;39.81;198.73;1.9;
1365;21;29;38.81;198.73;1.9;
1366;21;29;38.76;198.73;1.9;
1367;21;29;38.71;198.73;1.9;
1368;21;29;38.67;198.73;1.9;
1369;21;30;38.14;198.73;1.9;
1370;21;31;37.62;198.73;1.9;
1371;21;32;37.1;198.73;1.9;
1372;21;34;36.1;198.73;1.9;
1373;21;33;36.52;198.73;1.9;
1374;21;33;36.48;198.73;1.9;
1375;20;34;37.8;198.72;2.0;
1376;20;33;38.3;198.72;2.0;
1377;19;32;40.89;200.47;1.84;
1378;19;33;40.42;200.47;1.84;
1379;19;32;41.0;200.47;1.84;
1380;19;33;40.53;200.47;1.84;
1381;19;32;41.11;200.47;1.84;
1382;19;32;41.16;200.47;1.84;
1383;19;29;42.79;200.47;1.84;
1384;19;30;42.32;200.47;1.84;
1385;19;30;42.37;200.47;1.84;
1386;20;31;39.85;200.47;1.85;
1387;20;31;39.85;200.47;1.85;
1388;20;32;39.35;200.47;1.85;
1389;20;31;39.85;200.47;1.85;
1390;20;30;40.35;200.47;1.85;
1391;20;31;39.85;200.47;1.85;
1392;20;29;40.85;200.47;1.85;
1393;20;30;40.35;200.47;1.85;
1394;20;32;39.35;200.47;1.85;
1395;20;33;38.85;200.47;1.85;
1396;20;34;38.35;200.47;1.85;
1397;20;34;38.35;200.47;1.85;
1398;20;32;39.35;200.47;1.85;
1399;20;32;39.35;200.47;1.85;
1400;20;32;39.35;200.47;1.85;
1401;20;33;38.85;200.47;1.85;
1402;20;34;38.35;200.47;1.85;
1403;20;34;38.35;200.47;1.85;
1404;20;36;37.35;200.47;1.85;
1405;20;36;37.35;200.47;1.85;
1406;20;37;36.85;200.47;1.85;
1407;20;34;38.35;200.47;1.85;
1408;20;35;37.85;200.47;1.85;
1409;20;34;38.35;200.47;1.85;
1410;20;31;39.85;200.47;1.85;
1411;19;32;41.47;200.22;1.89;
1412;19;29;43.11;200.22;1.89;
1413;19;26;44.74;200.22;1.89;
1414;19;26;44.79;200.22;1.89;
1415;19;25;45.37;200.22;1.89;
1416;20;25;43.15;200.22;1.9;
1417;20;25;43.15;200.22;1.9;
1418;20;25;43.15;200.22;1.9;
1419;20;26;42.65;200.22;1.9;
1420;20;26;42.65;200.22;1.9;
1421;20;27;42.15;200.22;1.9;
1422;20;27;42.15;200.22;1.9;
1423;20;28;41.65;200.22;1.9;
1424;20;28;41.65;200.22;1.9;
1425;20;30;40.65;200.22;1.9;
1426;20;31;40.15;200.22;1.9;
1427;20;29;41.15;200.22;1.9;
1428;21;30;38.71;200.22;1.9;
1429;21;30;38.67;200.22;1.9;
1430;21;32;37.67;200.22;1.9;
1431;20;32;39.55;198.94;2.0;
1432;21;30;38.62;198.94;2.0;
1433;21;30;38.57;198.94;2.0;
1434;22;29;37.23;198.94;2.0;
1435;22;29;37.14;198.94;2.0;
1436;21;27;39.81;200.71;1.95;
1437;21;28;39.29;200.71;1.95;
1438;22;28;37.5;200.71;1.95;
1439;22;27;37.86;200.71;1.95;
1440;22;25;38.68;200.71;1.95;
1441;22;23;39.5;200.71;1.95;
1442;23;24;37.3;200.71;1.96;
1443;23;23;37.61;200.71;1.96;
1444;22;25;38.32;200.46;2.05;
1445;22;26;37.77;200.46;2.05;
1446;22;26;37.68;200.46;2.05;
1447;22;23;38.95;200.46;2.05;
1448;22;24;38.41;200.46;2.05;
1449;22;24;38.32;200.46;2.05;
1450;22;24;38.23;200.46;2.05;
1451;22;25;37.68;200.46;2.05;
1452;22;25;37.59;200.46;2.05;
1453;22;24;37.95;200.46;2.05;
1454;22;23;38.32;200.46;2.05;
1455;22;24;37.77;200.46;2.05;
1456;22;24;37.68;200.46;2.05;
1457;22;23;38.05;200.46;2.05;
1458;22;23;37.95;200.46;2.05;
1459;22;22;38.32;200.46;2.05;
1460;22;22;38.23;200.46;2.05;
1461;22;21;38.59;200.46;2.05;
1462;22;19;39.41;200.46;2.05;
1463;22;18;39.77;200.46;2.05;
1464;22;19;39.23;200.46;2.05;
1465;22;20;38.68;200.46;2.05;
1466;22;20;38.59;200.46;2.05;
1467;22;17;39.86;200.46;2.05;
1468;22;16;40.23;200.46;2.05;
1469;22;17;39.68;200.46;2.05;
1470;22;18;39.14;200.46;2.05;
1471;22;17;39.5;200.46;2.05;
1472;22;18;38.95;200.46;2.05;
1473;22;17;39.32;200.46;2.05;
1474;22;18;38.77;200.46;2.05;
1475;22;18;38.68;200.46;2.05;
1476;22;18;38.59;200.46;2.05;
1477;23;18;36.87;200.46;2.04;
1478;23;20;35.87;200.46;2.04;
1479;23;22;34.87;200.46;2.04;
1480;23;22;34.74;200.46;2.04;
1481;23;23;34.22;200.28;2.13;
1482;23;24;33.65;200.28;2.13;
1483;23;26;32.65;200.28;2.13;
1484;23;27;32.09;200.28;2.13;
1485;21;25;36.05;204.99;2.0;
1486;21;25;36.0;204.99;2.0;
1487;21;25;35.95;204.99;2.0;
1488;20;26;37.25;205.08;2.05;
1489;20;26;37.25;205.08;2.05;
1490;20;27;36.75;205.08;2.05;
1491;20;23;38.75;205.08;2.05;
1492;20;24;38.25;205.08;2.05;
1493;21;25;35.95;205.08;2.05;
1494;21;26;35.43;205.08;2.05;
1495;21;26;35.38;205.08;2.05;
1496;21;24;36.29;205.08;2.05;
1497;21;26;35.29;205.08;2.05;
